Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
28.04.2016,54.312,54.475,54.978,53.963,4550000.0,-0.3
27.04.2016,54.478,53.094,54.56,53.094,5050000.0,2.63
26.04.2016,53.083,51.867,53.108,51.838,3870000.0,2.35
25.04.2016,51.862,52.911,52.949,51.748,3810000.0,-1.98
22.04.2016,52.908,53.63,53.63,52.629,4390000.0,-1.35
20.04.2016,53.631,53.711,53.857,53.149,4690000.0,-0.15
19.04.2016,53.71,52.894,54.054,52.894,5190000.0,1.54
18.04.2016,52.894,53.229,53.479,52.305,4530000.0,-0.63
15.04.2016,53.228,52.414,53.39,52.414,5200000.0,1.56
14.04.2016,52.411,53.15,53.699,52.242,5660000.0,-1.39
13.04.2016,53.15,52.01,53.844,52.01,6570000.0,2.21
12.04.2016,52.002,50.166,52.327,50.166,5310000.0,3.66
11.04.2016,50.165,50.303,51.089,50.078,4179999.9999999995,-0.25
08.04.2016,50.293,48.517,50.486,48.517,5200000.0,3.67
07.04.2016,48.513,48.099,48.94,48.099,3150000.0,0.87
06.04.2016,48.096,49.054,49.054,47.874,3930000.0,-1.95
05.04.2016,49.054,48.778,49.629,48.149,3660000.0,0.56
04.04.2016,48.78,50.556,50.556,48.6,3670000.0,-3.52
01.04.2016,50.562,50.054,50.768,49.361,4010000.0,1.01
31.03.2016,50.055,51.248,51.248,49.642,4380000.0,-2.33
30.03.2016,51.249,51.155,52.262,50.9,4880000.0,0.18
29.03.2016,51.155,50.839,51.765,50.387,4450000.0,0.62
28.03.2016,50.838,49.687,51.149,49.687,3620000.0,2.38
24.03.2016,49.657,49.686,49.686,48.778,3800000.0,-0.07
23.03.2016,49.69,51.005,51.005,49.491,3750000.0,-2.59
22.03.2016,51.01,51.17,51.215,50.812,4019999.9999999995,-0.32
21.03.2016,51.172,50.816,51.37,50.765,3820000.0,0.7
18.03.2016,50.815,50.915,51.308,50.202,5620000.0,-0.19
17.03.2016,50.914,47.77,51.268,47.77,7470000.0,6.6
16.03.2016,47.763,47.13,47.814,46.521,5270000.0,1.34
15.03.2016,47.13,48.866,48.866,46.684,5670000.0,-3.55
14.03.2016,48.867,49.639,50.166,48.757,4950000.0,-1.56
11.03.2016,49.639,49.574,50.038,49.156,6190000.0,0.14
10.03.2016,49.571,48.667,49.974,47.922,7700000.0,1.86
09.03.2016,48.665,49.102,50.001,48.623,6420000.0,-0.89
08.03.2016,49.102,49.244,49.914,48.847,7370000.0,-0.29
07.03.2016,49.246,49.089,49.639,48.746,5900000.0,0.33
04.03.2016,49.085,47.194,50.024,47.194,10600000.0,4.01
03.03.2016,47.193,44.9,47.375,44.9,9310000.0,5.12
02.03.2016,44.893,44.122,44.983,43.841,5160000.0,1.75
01.03.2016,44.122,42.795,44.181,42.795,4750000.0,3.1
29.02.2016,42.794,41.599,43.053,41.599,4610000.0,2.89
26.02.2016,41.593,41.889,42.495,41.417,3380000.0,-0.7
25.02.2016,41.888,42.084,42.327,41.442,4050000.0,-0.47
24.02.2016,42.085,42.521,42.521,41.211,3630000.0,-1.03
23.02.2016,42.521,43.235,43.601,42.359,3920000.0,-1.65
22.02.2016,43.235,41.544,43.345,41.544,4650000.0,4.07
19.02.2016,41.543,41.477,41.828,41.071,3400000.0,0.16
18.02.2016,41.478,41.624,41.698,41.183,3640000.0,-0.37
17.02.2016,41.631,40.958,42.436,40.958,5470000.0,1.67
16.02.2016,40.948,40.093,41.206,40.074,4040000.0,2.13
15.02.2016,40.093,39.808,40.671,39.808,1750000.0,0.72
12.02.2016,39.808,39.324,39.901,39.324,3430000.0,1.25
11.02.2016,39.318,40.37,40.37,38.928,3790000.0,-2.62
10.02.2016,40.377,40.592,40.592,39.96,,-0.53
05.02.2016,40.592,40.812,41.249,40.566,3670000.0,-0.56
04.02.2016,40.822,39.589,41.444,39.589,5560000.0,3.11
03.02.2016,39.589,38.597,39.726,38.597,4370000.0,2.57
02.02.2016,38.596,40.564,40.564,38.596,4560000.0,-4.87
01.02.2016,40.57,40.397,40.57,39.738,3770000.0,0.41
29.01.2016,40.406,38.635,40.406,38.635,5650000.0,4.6
28.01.2016,38.63,38.376,39.1,37.996,4600000.0,0.66
27.01.2016,38.376,37.501,38.766,37.402,4790000.0,2.34
26.01.2016,37.497,38.031,38.031,37.112,3720000.0,-1.4
22.01.2016,38.031,37.737,38.444,37.737,4330000.0,0.83
21.01.2016,37.717,37.647,38.079,37.495,3890000.0,0.19
20.01.2016,37.645,38.056,38.056,37.046,4080000.0,-1.08
19.01.2016,38.057,37.941,38.857,37.941,3140000.0,0.32
18.01.2016,37.937,38.572,38.633,37.937,2230000.0,-1.64
15.01.2016,38.569,39.494,39.494,37.986,4200000.0,-2.36
14.01.2016,39.5,38.944,39.502,38.459,3990000.0,1.43
13.01.2016,38.944,39.518,40.05,38.822,3680000.0,-1.44
12.01.2016,39.514,39.955,40.261,39.426,3490000.0,-1.09
11.01.2016,39.95,40.612,40.974,39.924,3180000.0,-1.63
08.01.2016,40.612,40.695,41.218,40.463,3320000.0,-0.2
07.01.2016,40.695,41.772,41.772,40.695,4160000.0,-2.58
06.01.2016,41.773,42.41,42.41,41.59,4059999.9999999995,-1.52
05.01.2016,42.419,42.139,42.534,42.137,2640000.0,0.66
04.01.2016,42.141,43.349,43.349,42.125,3070000.0,-2.79
30.12.2015,43.35,43.653,43.662,43.217,2760000.0,-0.7
29.12.2015,43.654,43.781,44.042,43.523,1730000.0,-0.25
28.12.2015,43.764,44.016,44.087,43.709,1850000.0,-0.57
23.12.2015,44.015,43.479,44.233,43.479,2580000.0,1.25
22.12.2015,43.47,43.208,43.632,43.137,2660000.0,0.63
21.12.2015,43.2,43.912,44.223,43.196,3560000.0,-1.62
18.12.2015,43.911,45.249,45.249,43.69,4710000.0,-2.98
17.12.2015,45.261,45.016,46.251,45.016,3120000.0,0.54
16.12.2015,45.016,44.868,45.099,44.095,3430000.0,0.32
15.12.2015,44.872,44.748,45.423,44.748,2640000.0,0.28
14.12.2015,44.747,45.258,45.258,44.531,2560000.0,-1.14
11.12.2015,45.263,45.63,45.981,45.068,3380000.0,-0.81
10.12.2015,45.631,46.084,46.323,45.351,3750000.0,-1.03
09.12.2015,46.108,44.444,46.438,44.444,4580000.0,3.75
08.12.2015,44.443,45.223,45.233,44.232,3300000.0,-1.72
07.12.2015,45.223,45.361,46.157,45.217,2940000.0,-0.3
04.12.2015,45.361,46.385,46.385,45.023,3630000.0,-2.22
03.12.2015,46.393,44.923,47.142,44.923,4560000.0,3.29
02.12.2015,44.915,45.046,45.338,44.579,4310000.0,-0.29
01.12.2015,45.047,45.121,45.482,44.775,4310000.0,-0.16
30.11.2015,45.12,45.871,45.931,45.106,7390000.0,-1.64
27.11.2015,45.873,47.144,47.144,45.812,3130000.0,-2.7
26.11.2015,47.146,46.867,47.199,46.867,2360000.0,0.6
25.11.2015,46.867,48.27,48.27,46.742,4099999.9999999995,-2.93
24.11.2015,48.284,48.143,48.32,47.442,3550000.0,0.28
23.11.2015,48.15,48.138,48.745,47.988,3380000.0,0.02
19.11.2015,48.139,47.437,48.227,47.437,4190000.0000000005,1.48
18.11.2015,47.436,47.241,47.951,47.241,4090000.0,0.4
17.11.2015,47.248,46.848,47.698,46.848,3450000.0,0.86
16.11.2015,46.847,46.519,46.905,46.399,3240000.0,0.71
13.11.2015,46.517,46.884,46.884,46.311,3630000.0,-0.78
12.11.2015,46.884,47.065,47.46,46.696,3250000.0,-0.38
11.11.2015,47.065,46.207,47.231,46.207,3170000.0,1.86
10.11.2015,46.207,46.195,46.207,45.397,2480000.0,0.03
09.11.2015,46.195,46.915,47.001,46.057,2350000.0,-1.54
06.11.2015,46.919,48.046,48.046,46.397,3190000.0,-2.35
05.11.2015,48.047,47.712,48.061,47.43,3190000.0,0.71
04.11.2015,47.71,48.059,49.054,47.441,3740000.0,-0.72
03.11.2015,48.054,45.869,48.054,45.866,4750000.0,4.76
30.10.2015,45.869,45.628,45.975,45.401,3330000.0,0.53
29.10.2015,45.628,46.74,46.74,45.628,3180000.0,-2.38
28.10.2015,46.741,47.038,47.441,46.388,4090000.0,-0.64
27.10.2015,47.043,47.205,47.338,46.742,3440000.0,-0.35
26.10.2015,47.209,47.607,47.875,47.105,2530000.0,-0.82
23.10.2015,47.597,47.774,48.837,47.502,3590000.0,-0.37
22.10.2015,47.772,47.027,47.909,47.027,3220000.0,1.59
21.10.2015,47.026,47.077,47.274,46.654,3050000.0,-0.11
20.10.2015,47.077,47.447,47.728,46.623,3400000.0,-0.78
19.10.2015,47.447,47.242,47.536,46.917,3130000.0,0.45
16.10.2015,47.236,47.161,47.727,46.517,3650000.0,0.16
15.10.2015,47.161,46.73,47.188,46.321,3650000.0,0.97
14.10.2015,46.71,47.349,47.715,46.701,6140000.0,-1.38
13.10.2015,47.363,49.339,49.339,47.135,4350000.0,-4.0
09.10.2015,49.338,49.105,49.752,48.698,4690000.0,0.47
08.10.2015,49.107,48.915,49.247,48.658,3700000.0,0.39
07.10.2015,48.914,47.735,49.29,47.715,6250000.0,2.47
06.10.2015,47.735,47.598,48.092,47.389,3370000.0,0.29
05.10.2015,47.598,47.033,48.081,47.019,3320000.0,1.2
02.10.2015,47.033,45.313,47.033,44.973,4130000.0,3.8
01.10.2015,45.313,45.064,45.547,44.789,3890000.0,0.56
30.09.2015,45.059,44.132,45.294,44.132,4980000.0,2.1
29.09.2015,44.132,43.956,44.531,43.956,3050000.0,0.4
28.09.2015,43.957,44.832,44.832,43.767,2860000.0,-1.95
25.09.2015,44.831,45.3,45.969,44.697,3230000.0,-1.02
24.09.2015,45.292,45.34,45.572,44.183,4470000.0,-0.11
23.09.2015,45.34,46.263,46.48,45.34,4080000.0,-2.0
22.09.2015,46.265,46.585,46.585,45.276,4320000.0,-0.7
21.09.2015,46.59,47.263,47.391,46.425,2680000.0,-1.43
18.09.2015,47.264,48.55,48.55,46.928,4520000.0,-2.65
17.09.2015,48.551,48.553,49.396,48.082,4310000.0,0.0
16.09.2015,48.553,47.364,48.681,47.364,4450000.0,2.51
15.09.2015,47.364,47.281,47.689,46.746,3670000.0,0.17
14.09.2015,47.282,46.4,47.386,46.218,3690000.0,1.9
11.09.2015,46.401,46.509,46.558,46.176,3620000.0,-0.22
10.09.2015,46.504,46.656,46.819,45.592,4620000.0,-0.33
09.09.2015,46.657,46.762,47.84,46.614,3810000.0,-0.22
08.09.2015,46.762,46.501,47.243,46.497,2940000.0,0.57
04.09.2015,46.498,47.366,47.377,46.32,4300000.0,-1.83
03.09.2015,47.366,46.468,47.532,46.279,4230000.0,1.94
02.09.2015,46.464,45.484,46.474,45.445,3860000.0,2.17
01.09.2015,45.477,46.625,46.625,45.278,3780000.0,-2.46
31.08.2015,46.626,47.151,47.151,45.57,4950000.0,-1.12
28.08.2015,47.154,47.697,47.872,46.847,3900000.0,-1.18
27.08.2015,47.715,46.038,47.997,46.038,4380000.0,3.64
26.08.2015,46.038,44.546,46.039,44.54,3860000.0,3.35
25.08.2015,44.545,44.338,45.588,44.338,3840000.0,0.47
24.08.2015,44.336,45.715,45.715,42.749,4870000.0,-3.03
21.08.2015,45.72,46.649,46.649,45.677,2960000.0,-1.99
20.08.2015,46.649,46.588,46.781,46.03,3040000.0,0.13
19.08.2015,46.588,47.451,47.451,45.977,3340000.0,-1.82
18.08.2015,47.451,47.22,48.084,46.676,3650000.0,0.5
17.08.2015,47.217,47.509,47.788,47.217,2490000.0,-0.61
14.08.2015,47.508,48.01,48.186,47.508,2970000.0,-1.05
13.08.2015,48.01,48.39,48.606,47.722,3290000.0,-0.78
12.08.2015,48.388,49.064,49.064,48.028,4370000.0,-1.39
11.08.2015,49.072,49.34,49.34,48.306,3290000.0,-0.57
10.08.2015,49.353,48.578,49.512,48.578,2930000.0,1.6
07.08.2015,48.577,50.013,50.013,48.512,3320000.0,-2.87
06.08.2015,50.011,50.28,50.534,49.624,3750000.0,-0.55
05.08.2015,50.287,50.067,50.853,50.067,2750000.0,0.46
04.08.2015,50.058,50.138,50.574,49.827,2750000.0,-0.16
03.08.2015,50.138,50.867,50.867,50.054,2690000.0,-1.43
31.07.2015,50.865,49.897,50.895,49.892,3140000.0,1.94
30.07.2015,49.897,50.245,50.645,49.612,3260000.0,-0.69
29.07.2015,50.245,49.602,50.333,49.422,3750000.0,1.3
28.07.2015,49.602,48.74,49.871,48.74,4139999.9999999995,1.78
27.07.2015,48.736,49.246,49.298,48.64,3490000.0,-1.04
24.07.2015,49.246,49.804,49.831,48.624,3740000.0,-1.13
23.07.2015,49.807,50.916,51.063,49.668,4310000.0,-2.18
22.07.2015,50.916,51.474,51.474,50.592,3220000.0,-1.08
21.07.2015,51.474,51.603,51.998,51.244,3030000.0,-0.24
20.07.2015,51.6,52.341,52.424,51.525,2720000.0,-1.42
17.07.2015,52.342,53.07,53.31,52.221,2520000.0,-1.37
16.07.2015,53.07,52.902,53.417,52.714,2140000.0,0.32
15.07.2015,52.902,53.239,53.334,52.79,2610000.0,-0.63
14.07.2015,53.239,53.119,53.416,52.653,2740000.0,0.23
13.07.2015,53.119,52.591,53.164,52.591,2690000.0,1.0
10.07.2015,52.591,51.782,52.786,51.782,2760000.0,1.56
08.07.2015,51.782,52.343,52.468,51.574,2970000.0,-1.07
07.07.2015,52.344,52.149,52.388,51.13,3650000.0,0.37
06.07.2015,52.149,52.51,52.679,51.683,2650000.0,-0.7
03.07.2015,52.519,53.106,53.106,52.37,1540000.0,-1.11
02.07.2015,53.106,52.758,53.357,52.758,3090000.0,0.66
01.07.2015,52.758,53.081,53.456,52.603,2800000.0,-0.61
30.06.2015,53.081,53.014,53.345,52.812,3110000.0,0.13
29.06.2015,53.014,54.013,54.013,52.647,2630000.0,-1.86
26.06.2015,54.017,53.181,54.076,53.151,2790000.0,1.58
25.06.2015,53.176,53.84,53.84,52.879,3330000.0,-1.24
24.06.2015,53.843,53.772,54.236,53.628,2820000.0,0.13
23.06.2015,53.772,53.865,54.361,53.772,2710000.0,-0.17
22.06.2015,53.864,53.75,54.342,53.655,2430000.0,0.21
19.06.2015,53.749,54.236,54.236,53.479,2950000.0,-0.9
18.06.2015,54.239,53.251,54.352,53.214,2750000.0,1.86
17.06.2015,53.249,53.698,53.755,52.965,3090000.0,-0.84
16.06.2015,53.702,53.144,53.969,53.107,3380000.0,1.06
15.06.2015,53.138,53.338,53.338,52.548,2690000.0,-0.39
12.06.2015,53.348,53.689,53.689,53.033,2450000.0,-0.64
11.06.2015,53.689,53.876,54.271,53.444,3190000.0,-0.35
10.06.2015,53.876,52.817,54.102,52.817,3700000.0,2.01
09.06.2015,52.816,52.81,53.292,52.688,3790000.0,0.01
08.06.2015,52.81,52.975,53.325,52.81,2660000.0,-0.31
05.06.2015,52.973,53.518,53.518,52.808,2810000.0,-1.03
03.06.2015,53.523,54.254,54.254,53.462,3420000.0,-1.31
02.06.2015,54.236,53.035,54.236,53.035,3580000.0,2.27
01.06.2015,53.031,52.753,53.233,52.666,2760000.0,0.51
29.05.2015,52.76,53.974,53.974,52.76,5730000.0,-2.25
28.05.2015,53.976,54.23,54.23,53.363,3000000.0,-0.48
27.05.2015,54.236,53.631,54.293,53.136,3580000.0,1.13
26.05.2015,53.63,54.609,54.609,53.548,3430000.0,-1.79
25.05.2015,54.609,54.378,54.868,53.972,1650000.0,0.43
22.05.2015,54.377,55.112,55.223,54.038,3800000.0,-1.33
21.05.2015,55.112,54.9,55.112,54.526,3410000.0,0.38
20.05.2015,54.901,55.497,55.645,54.82,3380000.0,-1.08
19.05.2015,55.499,56.204,56.212,55.027,3320000.0,-1.25
18.05.2015,56.204,57.25,57.606,55.926,3900000.0,-1.83
15.05.2015,57.249,56.656,57.288,56.422,2980000.0,1.04
14.05.2015,56.657,56.376,56.921,56.105,3310000.0,0.51
13.05.2015,56.372,56.79,56.9,56.199,3170000.0,-0.74
12.05.2015,56.792,57.193,57.424,56.753,3180000.0,-0.71
11.05.2015,57.197,57.166,57.49,57.013,3060000.0,0.08
08.05.2015,57.149,56.965,57.621,56.595,3410000.0,0.4
07.05.2015,56.921,57.103,57.29,56.507,3070000.0,-0.32
06.05.2015,57.103,58.05,58.575,56.82,4600000.0,-1.63
05.05.2015,58.052,57.35,58.147,57.096,3900000.0,1.22
04.05.2015,57.354,56.23,57.52,56.23,3490000.0,2.0
30.04.2015,56.229,55.312,56.229,55.08,4950000.0,1.63
29.04.2015,55.325,55.809,55.809,55.067,3890000.0,-0.87
28.04.2015,55.812,55.549,56.018,54.973,4080000.0,0.5
27.04.2015,55.534,56.554,56.962,55.515,3850000.0,-1.87
24.04.2015,56.594,55.687,56.965,55.687,4980000.0,1.63
23.04.2015,55.685,54.616,55.782,54.064,5540000.0,1.96
22.04.2015,54.617,53.762,54.848,53.762,3700000.0,1.59
20.04.2015,53.761,53.965,54.385,53.51,2690000.0,-0.36
17.04.2015,53.955,54.672,54.672,53.896,3540000.0,-1.32
16.04.2015,54.674,54.919,54.919,54.316,4130000.0,-0.45
15.04.2015,54.919,54.037,54.96,54.037,4070000.0000000005,1.74
14.04.2015,53.982,54.24,54.625,53.773,3750000.0,-0.48
13.04.2015,54.24,54.214,54.866,54.004,3660000.0,0.05
10.04.2015,54.214,53.803,54.413,53.556,3680000.0,0.76
09.04.2015,53.803,53.638,54.002,53.292,4340000.0,0.26
08.04.2015,53.661,53.732,54.458,53.508,4780000.0,-0.13
07.04.2015,53.729,53.738,54.002,53.436,3490000.0,-0.01
06.04.2015,53.737,53.124,54.146,53.122,3320000.0,1.16
02.04.2015,53.123,52.322,53.312,52.322,4270000.0,1.53
01.04.2015,52.322,51.186,52.613,51.186,4410000.0,2.29
31.03.2015,51.15,51.243,51.466,50.612,3510000.0,-0.18
30.03.2015,51.243,50.1,51.265,50.1,2800000.0,2.29
27.03.2015,50.095,50.575,50.575,49.909,3930000.0,-0.96
26.03.2015,50.58,51.835,51.835,50.528,3640000.0,-2.46
25.03.2015,51.858,51.507,52.319,51.507,4770000.0,0.68
24.03.2015,51.506,51.908,52.223,51.006,3440000.0,-0.77
23.03.2015,51.908,51.97,52.178,51.516,3400000.0,-0.11
20.03.2015,51.967,50.964,52.286,50.964,4920000.0,1.99
19.03.2015,50.954,51.53,51.547,50.791,3260000.0,-1.11
18.03.2015,51.526,50.284,51.773,49.788,4460000.0,2.47
17.03.2015,50.285,48.849,50.384,48.841,4010000.0,2.94
16.03.2015,48.848,48.602,49.205,48.394,3160000.0,0.52
13.03.2015,48.596,48.858,48.858,47.905,4480000.0,-0.58
12.03.2015,48.88,48.908,49.633,48.684,3830000.0,-0.05
11.03.2015,48.906,48.309,48.937,48.309,3840000.0,1.27
10.03.2015,48.293,49.177,49.177,48.293,4430000.0,-1.81
09.03.2015,49.181,49.978,49.978,48.952,3300000.0,-1.6
06.03.2015,49.981,50.355,50.401,49.779,2790000.0,-0.76
05.03.2015,50.365,50.472,50.734,50.114,2730000.0,-0.2
04.03.2015,50.468,51.303,51.303,50.399,3650000.0,-1.63
03.03.2015,51.304,51.021,51.432,50.995,2750000.0,0.55
02.03.2015,51.021,51.58,51.58,50.775,2790000.0,-1.09
27.02.2015,51.583,51.76,52.457,51.474,4179999.9999999995,-0.34
26.02.2015,51.761,51.812,51.922,51.181,3240000.0,-0.1
25.02.2015,51.811,51.863,51.863,51.051,3480000.0,-0.12
24.02.2015,51.874,51.288,51.956,51.049,3000000.0,1.16
23.02.2015,51.281,51.238,51.69,50.861,2820000.0,0.08
20.02.2015,51.238,51.301,51.45,50.711,2210000.0,-0.11
19.02.2015,51.294,51.281,51.638,50.87,2490000.0,0.03
18.02.2015,51.28,50.639,51.868,50.639,2940000.0,1.27
13.02.2015,50.636,49.546,50.726,49.476,3890000.0,2.23
12.02.2015,49.533,48.24,49.69,48.24,3830000.0,2.68
11.02.2015,48.24,48.508,48.762,47.841,4310000.0,-0.56
10.02.2015,48.51,49.359,49.799,48.51,3800000.0,-1.77
09.02.2015,49.383,48.792,49.522,48.416,3660000.0,1.21
06.02.2015,48.792,49.231,49.231,48.209,4590000.0,-0.9
05.02.2015,49.234,49.299,49.816,49.02,4000000.0,-0.14
04.02.2015,49.301,48.965,49.718,48.214,4810000.0,0.69
03.02.2015,48.964,47.664,48.993,47.664,4820000.0,2.76
02.02.2015,47.651,46.933,47.684,46.76,3250000.0,1.58
30.01.2015,46.908,47.759,47.759,46.484,4850000.0,-1.79
29.01.2015,47.762,47.696,47.894,47.007,4410000.0,0.14
28.01.2015,47.695,48.589,48.589,47.55,4240000.0,-1.84
27.01.2015,48.591,48.577,48.864,47.352,3890000.0,0.03
26.01.2015,48.577,48.712,48.712,48.004,2770000.0,-0.41
23.01.2015,48.775,49.432,49.523,48.496,3080000.0,-1.35
22.01.2015,49.443,49.227,50.281,49.227,4950000.0,0.44
21.01.2015,49.224,47.888,49.329,47.888,3560000.0,2.81
20.01.2015,47.877,47.759,48.687,47.619,2900000.0,0.25
19.01.2015,47.758,49.009,49.009,47.503,2100000.0,-2.57
16.01.2015,49.017,48.028,49.264,48.028,3340000.0,2.06
15.01.2015,48.026,47.648,48.853,47.648,4460000.0,0.8
14.01.2015,47.646,48.038,48.281,47.372,3700000.0,-0.82
13.01.2015,48.042,48.144,48.939,48.042,3880000.0,-0.2
12.01.2015,48.14,48.84,48.84,47.956,3250000.0,-1.43
09.01.2015,48.84,49.955,49.955,48.501,3000000.0,-2.21
08.01.2015,49.943,49.463,50.261,49.017,3620000.0,0.97
07.01.2015,49.463,48.006,49.882,48.006,4410000.0,3.05
06.01.2015,48.001,47.517,48.061,47.338,4560000.0,1.02
05.01.2015,47.517,48.512,48.512,47.264,3870000.0,-2.05
02.01.2015,48.512,50.004,50.004,48.345,2880000.0,-2.99
30.12.2014,50.007,50.601,50.841,49.993,2930000.0,-1.16
29.12.2014,50.594,50.145,50.903,50.008,1850000.0,0.9
26.12.2014,50.145,50.891,50.973,49.914,1910000.0,-1.46
23.12.2014,50.89,50.121,50.89,49.815,2670000.0,1.53
22.12.2014,50.121,49.651,50.121,49.105,2680000.0,0.95
19.12.2014,49.651,48.492,49.658,48.435,3620000.0,2.38
18.12.2014,48.496,48.714,49.565,48.296,4240000.0,-0.45
17.12.2014,48.714,47.008,49.258,47.008,6210000.0,3.63
16.12.2014,47.008,47.016,47.595,45.853,5340000.0,-0.02
15.12.2014,47.019,48.002,48.401,46.41,4690000.0,-2.05
12.12.2014,48.002,49.861,49.861,47.973,3760000.0,-3.73
11.12.2014,49.862,49.549,49.946,48.809,3830000.0,0.63
10.12.2014,49.548,50.192,50.192,49.297,3170000.0,-1.29
09.12.2014,50.193,50.251,50.26,49.396,3850000.0,-0.16
08.12.2014,50.274,51.993,51.993,50.016,3300000.0,-3.31
05.12.2014,51.993,51.427,52.024,51.164,2530000.0,1.1
04.12.2014,51.427,52.32,52.539,51.074,2910000.0,-1.71
03.12.2014,52.32,51.611,52.471,51.611,2720000.0,1.37
02.12.2014,51.612,52.278,52.64,51.471,3300000.0,-1.27
01.12.2014,52.277,54.719,54.719,52.156,4310000.0,-4.47
28.11.2014,54.724,54.731,55.436,54.664,2640000.0,0.01
27.11.2014,54.721,55.1,56.065,54.593,2290000.0,-0.68
26.11.2014,55.098,55.561,56.1,54.977,3030000.0,-0.83
25.11.2014,55.561,55.41,56.387,55.204,5030000.0,0.28
24.11.2014,55.407,56.086,57.359,55.292,4590000.0,-1.21
21.11.2014,56.084,53.403,56.214,53.403,6030000.0,5.02
19.11.2014,53.403,52.062,53.403,52.032,4250000.0,2.58
18.11.2014,52.062,51.257,52.122,51.067,3640000.0,1.57
17.11.2014,51.257,51.772,52.223,51.047,2820000.0,-0.99
14.11.2014,51.772,51.834,51.9,50.886,3790000.0,-0.14
13.11.2014,51.846,52.979,53.323,51.846,3030000.0,-2.14
12.11.2014,52.979,52.473,53.435,52.187,3200000.0,0.96
11.11.2014,52.474,52.718,52.718,52.003,2680000.0,-0.48
10.11.2014,52.725,53.223,53.83,52.716,2970000.0,-0.94
07.11.2014,53.223,52.637,53.483,52.197,3590000.0,1.11
06.11.2014,52.637,53.697,53.697,52.418,3690000.0,-1.98
05.11.2014,53.698,54.384,54.384,53.589,2900000.0,-1.26
04.11.2014,54.384,53.947,54.384,53.432,3530000.0,0.81
03.11.2014,53.947,54.629,54.629,53.054,3670000.0,-1.25
31.10.2014,54.629,52.338,54.629,52.335,5350000.0,4.38
30.10.2014,52.337,51.049,52.574,51.049,4300000.0,2.52
29.10.2014,51.049,52.33,52.33,51.049,4920000.0,-2.45
28.10.2014,52.33,50.504,52.374,50.503,5760000.0,3.62
27.10.2014,50.504,51.937,51.937,48.722,8000000.0,-2.77
24.10.2014,51.941,50.687,53.146,50.596,5850000.0,2.42
23.10.2014,50.713,52.409,52.409,50.654,6350000.0,-3.24
22.10.2014,52.411,52.427,53.229,52.064,3760000.0,-0.04
21.10.2014,52.432,54.3,54.3,51.922,6580000.0,-3.45
20.10.2014,54.303,55.72,55.72,54.3,3870000.0,-2.55
17.10.2014,55.724,54.298,55.949,54.298,4410000.0,2.63
16.10.2014,54.298,56.124,56.124,54.132,5430000.0,-3.27
15.10.2014,56.135,58.012,58.012,54.919,5670000.0,-3.24
14.10.2014,58.015,57.946,58.856,57.258,3900000.0,0.1
13.10.2014,57.957,55.313,58.747,55.313,4540000.0,4.78
10.10.2014,55.312,57.266,57.266,55.312,3640000.0,-3.42
09.10.2014,57.268,57.079,58.246,57.077,4500000.0,0.37
08.10.2014,57.058,57.44,58.191,56.199,4810000.0,-0.66
07.10.2014,57.436,57.124,58.318,57.124,4870000.0,0.56
06.10.2014,57.116,54.542,58.897,54.542,6710000.0,4.72
03.10.2014,54.54,53.519,54.54,53.368,3710000.0,1.91
02.10.2014,53.519,52.859,54.022,52.48,3990000.0,1.25
01.10.2014,52.858,54.115,54.115,52.647,4920000.0,-2.32
30.09.2014,54.116,54.626,54.626,53.536,5220000.0,-0.93
29.09.2014,54.625,57.211,57.211,54.124,5190000.0,-4.52
26.09.2014,57.212,55.965,57.489,55.946,2980000.0,2.23
25.09.2014,55.962,56.822,56.822,55.876,2850000.0,-1.52
24.09.2014,56.824,56.539,57.131,55.934,2850000.0,0.5
23.09.2014,56.54,56.818,57.332,56.086,3320000.0,-0.49
22.09.2014,56.818,57.788,57.788,55.974,3810000.0,-1.68
19.09.2014,57.789,58.356,58.516,57.514,3460000.0,-1.0
18.09.2014,58.374,59.108,59.267,58.118,3850000.0,-1.24
17.09.2014,59.108,59.115,60.025,59.096,3530000.0,-0.01
16.09.2014,59.115,57.949,60.243,57.946,4880000.0,2.01
15.09.2014,57.949,56.93,57.949,56.852,2900000.0,1.79
12.09.2014,56.928,58.336,58.336,56.666,4620000.0,-2.42
11.09.2014,58.337,58.202,58.809,58.112,2890000.0,0.24
10.09.2014,58.199,58.675,58.675,57.45,3810000.0,-0.81
09.09.2014,58.676,59.158,59.485,58.306,4460000.0,-0.87
08.09.2014,59.193,60.708,61.513,59.191,4390000.0,-2.45
05.09.2014,60.682,60.8,61.03,60.244,3810000.0,-0.19
04.09.2014,60.8,61.836,61.836,60.739,4010000.0,-1.68
03.09.2014,61.837,61.9,62.305,61.199,4160000.0,-0.1
02.09.2014,61.896,61.142,62.231,60.93,4000000.0,1.23
01.09.2014,61.141,61.294,62.279,61.141,2770000.0,-0.24
29.08.2014,61.288,60.291,61.443,60.273,4940000.0,1.65
28.08.2014,60.291,60.945,60.98,60.189,4460000.0,-1.08
27.08.2014,60.951,59.822,61.247,59.822,5390000.0,1.89
26.08.2014,59.821,59.735,60.093,59.522,4010000.0,0.14
25.08.2014,59.735,58.408,59.743,58.408,2880000.0,2.27
22.08.2014,58.407,58.992,58.992,58.164,2330000.0,-0.99
21.08.2014,58.992,58.878,59.207,58.558,3320000.0,0.19
